val: step: 0 | loss: 10.9246
train: step: 0 | loss: 10.9184 | norm: 5.6690 | dt: 23662.01ms | tok/sec: 22157.37 | lr: 0.000001
train: step: 11872 | loss: 3.0581 | norm: 0.3542 | dt: 391.80ms | tok/sec: 1338163.77 | lr: 0.000240
train: step: 11873 | loss: 3.4298 | norm: 0.3040 | dt: 391.16ms | tok/sec: 1340337.42 | lr: 0.000240
train: step: 11874 | loss: 3.0321 | norm: 0.2931 | dt: 391.95ms | tok/sec: 1337645.26 | lr: 0.000240
train: step: 11875 | loss: 3.1041 | norm: 0.3159 | dt: 393.42ms | tok/sec: 1332626.68 | lr: 0.000240
train: step: 11876 | loss: 3.0210 | norm: 0.2910 | dt: 391.35ms | tok/sec: 1339707.85 | lr: 0.000240
train: step: 11877 | loss: 3.1707 | norm: 0.3232 | dt: 391.03ms | tok/sec: 1340770.55 | lr: 0.000240
train: step: 11878 | loss: 3.2015 | norm: 0.3242 | dt: 391.21ms | tok/sec: 1340156.90 | lr: 0.000240
train: step: 11879 | loss: 3.3767 | norm: 0.3251 | dt: 391.35ms | tok/sec: 1339707.03 | lr: 0.000240
train: step: 11880 | loss: 3.2699 | norm: 0.3252 | dt: 391.60ms | tok/sec: 1338827.76 | lr: 0.000240
train: step: 11881 | loss: 3.0580 | norm: 0.3092 | dt: 390.95ms | tok/sec: 1341064.91 | lr: 0.000240
train: step: 11882 | loss: 3.3371 | norm: 0.3048 | dt: 391.05ms | tok/sec: 1340719.87 | lr: 0.000240
train: step: 11883 | loss: 3.2769 | norm: 0.3059 | dt: 392.86ms | tok/sec: 1334554.74 | lr: 0.000240
train: step: 11884 | loss: 3.1508 | norm: 0.3046 | dt: 392.18ms | tok/sec: 1336853.20 | lr: 0.000240
train: step: 11885 | loss: 3.1562 | norm: 0.2975 | dt: 391.41ms | tok/sec: 1339494.04 | lr: 0.000240
train: step: 11886 | loss: 3.1643 | norm: 0.3331 | dt: 390.97ms | tok/sec: 1340985.58 | lr: 0.000240
train: step: 11887 | loss: 2.9750 | norm: 0.2940 | dt: 393.73ms | tok/sec: 1331589.74 | lr: 0.000240
train: step: 11888 | loss: 3.3537 | norm: 0.3496 | dt: 391.86ms | tok/sec: 1337930.92 | lr: 0.000240
train: step: 11889 | loss: 3.2494 | norm: 0.2809 | dt: 391.15ms | tok/sec: 1340370.10 | lr: 0.000240
train: step: 11890 | loss: 3.0630 | norm: 0.3168 | dt: 391.27ms | tok/sec: 1339980.51 | lr: 0.000240
train: step: 11891 | loss: 3.2028 | norm: 0.2881 | dt: 391.57ms | tok/sec: 1338952.48 | lr: 0.000240
train: step: 11892 | loss: 3.1828 | norm: 0.3143 | dt: 390.54ms | tok/sec: 1342463.24 | lr: 0.000239
train: step: 11893 | loss: 3.0373 | norm: 0.3524 | dt: 391.28ms | tok/sec: 1339942.95 | lr: 0.000239
train: step: 11894 | loss: 3.0982 | norm: 0.3112 | dt: 393.02ms | tok/sec: 1334009.89 | lr: 0.000239
train: step: 11895 | loss: 3.0969 | norm: 0.4046 | dt: 391.50ms | tok/sec: 1339191.40 | lr: 0.000239
train: step: 11896 | loss: 3.1099 | norm: 0.3394 | dt: 392.09ms | tok/sec: 1337171.05 | lr: 0.000239
train: step: 11897 | loss: 3.3138 | norm: 0.3202 | dt: 391.41ms | tok/sec: 1339486.70 | lr: 0.000239
train: step: 11898 | loss: 3.0243 | norm: 0.3656 | dt: 391.24ms | tok/sec: 1340078.50 | lr: 0.000239
train: step: 11899 | loss: 3.2077 | norm: 0.2937 | dt: 392.17ms | tok/sec: 1336901.16 | lr: 0.000239
train: step: 11900 | loss: 3.2117 | norm: 0.3417 | dt: 392.76ms | tok/sec: 1334877.98 | lr: 0.000239
train: step: 11901 | loss: 3.0432 | norm: 0.3630 | dt: 391.28ms | tok/sec: 1339938.87 | lr: 0.000239
train: step: 11902 | loss: 3.2602 | norm: 0.3023 | dt: 391.27ms | tok/sec: 1339957.65 | lr: 0.000239
train: step: 11903 | loss: 3.1434 | norm: 0.3724 | dt: 391.43ms | tok/sec: 1339423.06 | lr: 0.000239
train: step: 11904 | loss: 3.1336 | norm: 0.2854 | dt: 391.47ms | tok/sec: 1339291.72 | lr: 0.000239
train: step: 11905 | loss: 3.1471 | norm: 0.3988 | dt: 390.51ms | tok/sec: 1342573.07 | lr: 0.000239
train: step: 11906 | loss: 3.0933 | norm: 0.3322 | dt: 391.44ms | tok/sec: 1339377.37 | lr: 0.000239
train: step: 11907 | loss: 3.1417 | norm: 0.4147 | dt: 392.21ms | tok/sec: 1336764.62 | lr: 0.000239
train: step: 11908 | loss: 3.1059 | norm: 0.3929 | dt: 391.95ms | tok/sec: 1337645.26 | lr: 0.000239
train: step: 11909 | loss: 3.2067 | norm: 0.4279 | dt: 393.08ms | tok/sec: 1333789.00 | lr: 0.000239
train: step: 11910 | loss: 3.2003 | norm: 0.5008 | dt: 392.17ms | tok/sec: 1336895.47 | lr: 0.000239
train: step: 11911 | loss: 3.2250 | norm: 0.2949 | dt: 392.15ms | tok/sec: 1336973.50 | lr: 0.000239
train: step: 11912 | loss: 3.1371 | norm: 0.3655 | dt: 392.11ms | tok/sec: 1337109.26 | lr: 0.000239
train: step: 11913 | loss: 3.1157 | norm: 0.3331 | dt: 392.25ms | tok/sec: 1336620.00 | lr: 0.000239
train: step: 11914 | loss: 3.1640 | norm: 0.3493 | dt: 394.05ms | tok/sec: 1330521.41 | lr: 0.000239
train: step: 11915 | loss: 3.0301 | norm: 0.3331 | dt: 391.33ms | tok/sec: 1339761.72 | lr: 0.000238
train: step: 11916 | loss: 3.1806 | norm: 0.2848 | dt: 391.56ms | tok/sec: 1338987.54 | lr: 0.000238
train: step: 11917 | loss: 3.0597 | norm: 0.3643 | dt: 392.04ms | tok/sec: 1337324.74 | lr: 0.000238
train: step: 11918 | loss: 3.0987 | norm: 0.3001 | dt: 391.59ms | tok/sec: 1338879.11 | lr: 0.000238
train: step: 11919 | loss: 3.2344 | norm: 0.3688 | dt: 392.00ms | tok/sec: 1337470.34 | lr: 0.000238
train: step: 11920 | loss: 3.1006 | norm: 0.2953 | dt: 392.89ms | tok/sec: 1334436.51 | lr: 0.000238
train: step: 11921 | loss: 3.1670 | norm: 0.3246 | dt: 392.62ms | tok/sec: 1335364.35 | lr: 0.000238
train: step: 11922 | loss: 3.1934 | norm: 0.2949 | dt: 393.78ms | tok/sec: 1331408.34 | lr: 0.000238
train: step: 11923 | loss: 3.0608 | norm: 0.3055 | dt: 393.73ms | tok/sec: 1331600.23 | lr: 0.000238
train: step: 11924 | loss: 3.1630 | norm: 0.2890 | dt: 394.72ms | tok/sec: 1328262.31 | lr: 0.000238
train: step: 11925 | loss: 3.2885 | norm: 0.2818 | dt: 392.69ms | tok/sec: 1335130.85 | lr: 0.000238
train: step: 11926 | loss: 3.0912 | norm: 0.3373 | dt: 392.63ms | tok/sec: 1335309.21 | lr: 0.000238
train: step: 11927 | loss: 3.0320 | norm: 0.3038 | dt: 392.22ms | tok/sec: 1336713.43 | lr: 0.000238
train: step: 11928 | loss: 3.0965 | norm: 0.2993 | dt: 392.16ms | tok/sec: 1336915.79 | lr: 0.000238
train: step: 11929 | loss: 3.0703 | norm: 0.3190 | dt: 390.84ms | tok/sec: 1341449.41 | lr: 0.000238
train: step: 11930 | loss: 3.0298 | norm: 0.3123 | dt: 392.30ms | tok/sec: 1336438.85 | lr: 0.000238
train: step: 11931 | loss: 3.1322 | norm: 0.2968 | dt: 391.77ms | tok/sec: 1338269.64 | lr: 0.000238
train: step: 11932 | loss: 3.3097 | norm: 0.3448 | dt: 392.51ms | tok/sec: 1335748.01 | lr: 0.000238
train: step: 11933 | loss: 3.0788 | norm: 0.4651 | dt: 392.35ms | tok/sec: 1336278.86 | lr: 0.000238
train: step: 11934 | loss: 3.0897 | norm: 0.3197 | dt: 391.97ms | tok/sec: 1337564.71 | lr: 0.000238
train: step: 11935 | loss: 3.1733 | norm: 0.3131 | dt: 391.97ms | tok/sec: 1337586.67 | lr: 0.000238
train: step: 11936 | loss: 3.1922 | norm: 0.3421 | dt: 396.28ms | tok/sec: 1323035.90 | lr: 0.000238
train: step: 11937 | loss: 3.1394 | norm: 0.3321 | dt: 392.08ms | tok/sec: 1337183.25 | lr: 0.000238
train: step: 11938 | loss: 3.1396 | norm: 0.3705 | dt: 393.62ms | tok/sec: 1331952.69 | lr: 0.000237
train: step: 11939 | loss: 3.1875 | norm: 0.3265 | dt: 391.76ms | tok/sec: 1338304.66 | lr: 0.000237
train: step: 11940 | loss: 3.1475 | norm: 0.3181 | dt: 391.89ms | tok/sec: 1337859.29 | lr: 0.000237
train: step: 11941 | loss: 3.2510 | norm: 0.3700 | dt: 392.09ms | tok/sec: 1337163.73 | lr: 0.000237
train: step: 11942 | loss: 3.0376 | norm: 0.3145 | dt: 391.48ms | tok/sec: 1339233.81 | lr: 0.000237
train: step: 11943 | loss: 3.4021 | norm: 0.3338 | dt: 391.64ms | tok/sec: 1338694.91 | lr: 0.000237
train: step: 11944 | loss: 3.1402 | norm: 0.2731 | dt: 391.69ms | tok/sec: 1338515.64 | lr: 0.000237
train: step: 11945 | loss: 3.2287 | norm: 0.3268 | dt: 392.87ms | tok/sec: 1334508.58 | lr: 0.000237
train: step: 11946 | loss: 3.2484 | norm: 0.3237 | dt: 392.69ms | tok/sec: 1335115.45 | lr: 0.000237
train: step: 11947 | loss: 3.1362 | norm: 0.3392 | dt: 392.74ms | tok/sec: 1334941.19 | lr: 0.000237
train: step: 11948 | loss: 3.2600 | norm: 0.3649 | dt: 392.51ms | tok/sec: 1335734.22 | lr: 0.000237
train: step: 11949 | loss: 3.0496 | norm: 0.2882 | dt: 392.10ms | tok/sec: 1337117.39 | lr: 0.000237
train: step: 11950 | loss: 3.1475 | norm: 0.4050 | dt: 395.70ms | tok/sec: 1324948.26 | lr: 0.000237
train: step: 11951 | loss: 3.1542 | norm: 0.2963 | dt: 392.44ms | tok/sec: 1335976.05 | lr: 0.000237
train: step: 11952 | loss: 3.1826 | norm: 0.4457 | dt: 392.30ms | tok/sec: 1336453.47 | lr: 0.000237
train: step: 11953 | loss: 3.3356 | norm: 0.3239 | dt: 392.33ms | tok/sec: 1336340.58 | lr: 0.000237
train: step: 11954 | loss: 3.1387 | norm: 0.3607 | dt: 392.09ms | tok/sec: 1337164.55 | lr: 0.000237
train: step: 11955 | loss: 3.1095 | norm: 0.3911 | dt: 391.94ms | tok/sec: 1337667.23 | lr: 0.000237
train: step: 11956 | loss: 3.1169 | norm: 0.3315 | dt: 392.09ms | tok/sec: 1337158.85 | lr: 0.000237
train: step: 11957 | loss: 3.2486 | norm: 0.3592 | dt: 392.68ms | tok/sec: 1335140.57 | lr: 0.000237
train: step: 11958 | loss: 3.1195 | norm: 0.2883 | dt: 393.53ms | tok/sec: 1332281.93 | lr: 0.000237
train: step: 11959 | loss: 3.1218 | norm: 0.3513 | dt: 393.21ms | tok/sec: 1333357.14 | lr: 0.000237
train: step: 11960 | loss: 3.2423 | norm: 0.3058 | dt: 393.42ms | tok/sec: 1332639.60 | lr: 0.000237
train: step: 11961 | loss: 3.3506 | norm: 0.3090 | dt: 394.83ms | tok/sec: 1327869.29 | lr: 0.000236
train: step: 11962 | loss: 3.0649 | norm: 0.3277 | dt: 391.73ms | tok/sec: 1338378.78 | lr: 0.000236
train: step: 11963 | loss: 3.0449 | norm: 0.3208 | dt: 392.15ms | tok/sec: 1336951.55 | lr: 0.000236
train: step: 11964 | loss: 3.1549 | norm: 0.3232 | dt: 392.46ms | tok/sec: 1335887.58 | lr: 0.000236
train: step: 11965 | loss: 3.0723 | norm: 0.3109 | dt: 391.09ms | tok/sec: 1340581.74 | lr: 0.000236
train: step: 11966 | loss: 3.5548 | norm: 0.3339 | dt: 391.84ms | tok/sec: 1338026.98 | lr: 0.000236
train: step: 11967 | loss: 3.0799 | norm: 0.2805 | dt: 390.65ms | tok/sec: 1342106.01 | lr: 0.000236
train: step: 11968 | loss: 3.0590 | norm: 0.3210 | dt: 391.99ms | tok/sec: 1337502.06 | lr: 0.000236
train: step: 11969 | loss: 3.1284 | norm: 0.2900 | dt: 391.58ms | tok/sec: 1338906.01 | lr: 0.000236
train: step: 11970 | loss: 3.0705 | norm: 0.3515 | dt: 391.91ms | tok/sec: 1337763.25 | lr: 0.000236
train: step: 11971 | loss: 3.0508 | norm: 0.2749 | dt: 392.14ms | tok/sec: 1336989.75 | lr: 0.000236
train: step: 11972 | loss: 3.0723 | norm: 0.3121 | dt: 393.73ms | tok/sec: 1331596.19 | lr: 0.000236
train: step: 11973 | loss: 3.0489 | norm: 0.2711 | dt: 391.73ms | tok/sec: 1338395.07 | lr: 0.000236
train: step: 11974 | loss: 3.0616 | norm: 0.2750 | dt: 391.68ms | tok/sec: 1338553.94 | lr: 0.000236
train: step: 11975 | loss: 2.9879 | norm: 0.2880 | dt: 396.79ms | tok/sec: 1321332.26 | lr: 0.000236
train: step: 11976 | loss: 3.1756 | norm: 0.3272 | dt: 394.22ms | tok/sec: 1329925.95 | lr: 0.000236
train: step: 11977 | loss: 3.1030 | norm: 0.2793 | dt: 392.12ms | tok/sec: 1337073.49 | lr: 0.000236
train: step: 11978 | loss: 3.1079 | norm: 0.3150 | dt: 391.43ms | tok/sec: 1339401.85 | lr: 0.000236
train: step: 11979 | loss: 3.1636 | norm: 0.2967 | dt: 391.84ms | tok/sec: 1338012.32 | lr: 0.000236
train: step: 11980 | loss: 3.0962 | norm: 0.3167 | dt: 392.22ms | tok/sec: 1336728.06 | lr: 0.000236
train: step: 11981 | loss: 3.0568 | norm: 0.3208 | dt: 392.32ms | tok/sec: 1336386.87 | lr: 0.000236
train: step: 11982 | loss: 3.1901 | norm: 0.3498 | dt: 391.75ms | tok/sec: 1338318.51 | lr: 0.000236
train: step: 11983 | loss: 3.1412 | norm: 0.3427 | dt: 392.80ms | tok/sec: 1334739.43 | lr: 0.000236
train: step: 11984 | loss: 3.0958 | norm: 0.3384 | dt: 393.55ms | tok/sec: 1332197.18 | lr: 0.000235
train: step: 11985 | loss: 3.1898 | norm: 0.3899 | dt: 392.79ms | tok/sec: 1334774.27 | lr: 0.000235
train: step: 11986 | loss: 3.1914 | norm: 0.3404 | dt: 392.49ms | tok/sec: 1335805.62 | lr: 0.000235
train: step: 11987 | loss: 3.0717 | norm: 0.3675 | dt: 392.44ms | tok/sec: 1335983.35 | lr: 0.000235
train: step: 11988 | loss: 3.2860 | norm: 0.4210 | dt: 393.11ms | tok/sec: 1333708.10 | lr: 0.000235
train: step: 11989 | loss: 3.0566 | norm: 0.3488 | dt: 394.75ms | tok/sec: 1328157.21 | lr: 0.000235
train: step: 11990 | loss: 3.1812 | norm: 0.4011 | dt: 391.75ms | tok/sec: 1338318.51 | lr: 0.000235
train: step: 11991 | loss: 3.0377 | norm: 0.3521 | dt: 392.48ms | tok/sec: 1335821.04 | lr: 0.000235
train: step: 11992 | loss: 3.1732 | norm: 0.3233 | dt: 392.01ms | tok/sec: 1337436.17 | lr: 0.000235
train: step: 11993 | loss: 3.0366 | norm: 0.2941 | dt: 392.14ms | tok/sec: 1336978.37 | lr: 0.000235
train: step: 11994 | loss: 3.1203 | norm: 0.3670 | dt: 392.06ms | tok/sec: 1337249.11 | lr: 0.000235
train: step: 11995 | loss: 3.2237 | norm: 0.3384 | dt: 392.29ms | tok/sec: 1336470.52 | lr: 0.000235
train: step: 11996 | loss: 2.9819 | norm: 0.2793 | dt: 392.40ms | tok/sec: 1336122.16 | lr: 0.000235
train: step: 11997 | loss: 3.0757 | norm: 0.3224 | dt: 394.53ms | tok/sec: 1328902.85 | lr: 0.000235
train: step: 11998 | loss: 3.1303 | norm: 0.3028 | dt: 396.23ms | tok/sec: 1323200.69 | lr: 0.000235
train: step: 11999 | loss: 3.1610 | norm: 0.2821 | dt: 391.83ms | tok/sec: 1338057.92 | lr: 0.000235
val: step: 12000 | loss: 3.1343
hellaswag: accuracy: 0.3480 | total: 2000 | correct: 696
train: step: 12000 | loss: 3.0608 | norm: 0.3022 | dt: 6004.18ms | tok/sec: 87320.57 | lr: 0.000235
train: step: 12001 | loss: 3.1131 | norm: 0.2733 | dt: 2779.90ms | tok/sec: 188599.75 | lr: 0.000235
train: step: 12002 | loss: 3.0711 | norm: 0.3195 | dt: 398.69ms | tok/sec: 1315012.61 | lr: 0.000235
train: step: 12003 | loss: 3.1774 | norm: 0.3023 | dt: 391.26ms | tok/sec: 1340014.80 | lr: 0.000235
train: step: 12004 | loss: 3.0661 | norm: 0.3729 | dt: 391.16ms | tok/sec: 1340358.67 | lr: 0.000235
train: step: 12005 | loss: 3.0861 | norm: 0.2689 | dt: 390.60ms | tok/sec: 1342262.48 | lr: 0.000235
train: step: 12006 | loss: 3.0743 | norm: 0.3219 | dt: 391.54ms | tok/sec: 1339052.77 | lr: 0.000235
train: step: 12007 | loss: 3.1670 | norm: 0.2666 | dt: 390.64ms | tok/sec: 1342130.59 | lr: 0.000234
train: step: 12008 | loss: 3.0628 | norm: 0.3081 | dt: 392.06ms | tok/sec: 1337253.99 | lr: 0.000234
train: step: 12009 | loss: 3.1047 | norm: 0.3034 | dt: 391.64ms | tok/sec: 1338686.76 | lr: 0.000234
train: step: 12010 | loss: 3.1512 | norm: 0.3037 | dt: 391.52ms | tok/sec: 1339114.74 | lr: 0.000234
train: step: 12011 | loss: 3.1115 | norm: 0.3342 | dt: 390.91ms | tok/sec: 1341184.33 | lr: 0.000234
train: step: 12012 | loss: 3.0832 | norm: 0.3211 | dt: 391.63ms | tok/sec: 1338735.66 | lr: 0.000234
train: step: 12013 | loss: 3.0373 | norm: 0.3408 | dt: 391.43ms | tok/sec: 1339401.03 | lr: 0.000234
train: step: 12014 | loss: 2.9979 | norm: 0.3636 | dt: 391.24ms | tok/sec: 1340080.95 | lr: 0.000234
train: step: 12015 | loss: 3.0835 | norm: 0.3809 | dt: 391.38ms | tok/sec: 1339581.35 | lr: 0.000234
train: step: 12016 | loss: 3.0731 | norm: 0.3268 | dt: 390.90ms | tok/sec: 1341225.23 | lr: 0.000234
train: step: 12017 | loss: 3.3762 | norm: 0.4143 | dt: 392.59ms | tok/sec: 1335444.63 | lr: 0.000234
train: step: 12018 | loss: 3.1780 | norm: 0.3928 | dt: 391.92ms | tok/sec: 1337728.26 | lr: 0.000234
train: step: 12019 | loss: 3.1277 | norm: 0.3056 | dt: 395.87ms | tok/sec: 1324392.08 | lr: 0.000234
train: step: 12020 | loss: 3.2661 | norm: 0.4341 | dt: 392.50ms | tok/sec: 1335762.62 | lr: 0.000234
train: step: 12021 | loss: 3.1398 | norm: 0.3489 | dt: 400.86ms | tok/sec: 1307895.32 | lr: 0.000234
train: step: 12022 | loss: 3.1419 | norm: 0.3086 | dt: 393.66ms | tok/sec: 1331819.59 | lr: 0.000234
train: step: 12023 | loss: 3.2419 | norm: 0.3277 | dt: 392.18ms | tok/sec: 1336850.77 | lr: 0.000234
train: step: 12024 | loss: 3.2422 | norm: 0.2700 | dt: 391.03ms | tok/sec: 1340781.18 | lr: 0.000234
train: step: 12025 | loss: 3.1473 | norm: 0.3146 | dt: 390.81ms | tok/sec: 1341557.43 | lr: 0.000234
train: step: 12026 | loss: 3.2831 | norm: 0.3297 | dt: 392.51ms | tok/sec: 1335730.16 | lr: 0.000234
train: step: 12027 | loss: 3.1490 | norm: 0.2784 | dt: 395.23ms | tok/sec: 1326549.20 | lr: 0.000234
train: step: 12028 | loss: 3.1471 | norm: 0.3715 | dt: 392.15ms | tok/sec: 1336957.24 | lr: 0.000234
train: step: 12029 | loss: 3.2057 | norm: 0.2933 | dt: 396.28ms | tok/sec: 1323012.02 | lr: 0.000234
train: step: 12030 | loss: 3.0846 | norm: 0.3600 | dt: 396.41ms | tok/sec: 1322575.97 | lr: 0.000233
train: step: 12031 | loss: 3.2048 | norm: 0.4016 | dt: 395.21ms | tok/sec: 1326609.22 | lr: 0.000233
train: step: 12032 | loss: 3.0990 | norm: 0.2882 | dt: 391.96ms | tok/sec: 1337598.06 | lr: 0.000233
train: step: 12033 | loss: 3.1097 | norm: 0.3886 | dt: 1268.65ms | tok/sec: 413264.79 | lr: 0.000233
train: step: 12034 | loss: 3.0507 | norm: 0.3432 | dt: 392.52ms | tok/sec: 1335713.94 | lr: 0.000233
train: step: 12035 | loss: 3.0593 | norm: 0.2997 | dt: 392.97ms | tok/sec: 1334166.09 | lr: 0.000233
train: step: 12036 | loss: 3.0175 | norm: 0.3308 | dt: 394.82ms | tok/sec: 1327929.43 | lr: 0.000233
train: step: 12037 | loss: 3.0503 | norm: 0.3322 | dt: 392.65ms | tok/sec: 1335267.86 | lr: 0.000233
train: step: 12038 | loss: 3.2203 | norm: 0.3443 | dt: 392.68ms | tok/sec: 1335151.92 | lr: 0.000233
train: step: 12039 | loss: 3.1951 | norm: 0.3016 | dt: 392.47ms | tok/sec: 1335871.35 | lr: 0.000233
train: step: 12040 | loss: 3.1446 | norm: 0.3627 | dt: 392.27ms | tok/sec: 1336555.00 | lr: 0.000233
train: step: 12041 | loss: 3.0361 | norm: 0.3105 | dt: 391.93ms | tok/sec: 1337710.35 | lr: 0.000233
train: step: 12042 | loss: 3.1427 | norm: 0.3836 | dt: 392.83ms | tok/sec: 1334647.89 | lr: 0.000233
train: step: 12043 | loss: 3.0866 | norm: 0.3297 | dt: 392.04ms | tok/sec: 1337333.69 | lr: 0.000233
train: step: 12044 | loss: 3.1669 | norm: 0.3260 | dt: 393.21ms | tok/sec: 1333340.97 | lr: 0.000233
train: step: 12045 | loss: 3.0863 | norm: 0.3051 | dt: 393.37ms | tok/sec: 1332805.18 | lr: 0.000233
train: step: 12046 | loss: 3.3273 | norm: 0.3275 | dt: 392.13ms | tok/sec: 1337009.26 | lr: 0.000233
train: step: 12047 | loss: 3.3387 | norm: 0.3374 | dt: 392.65ms | tok/sec: 1335262.99 | lr: 0.000233
train: step: 12048 | loss: 3.0821 | norm: 0.4098 | dt: 396.32ms | tok/sec: 1322882.29 | lr: 0.000233
train: step: 12049 | loss: 3.1382 | norm: 0.3534 | dt: 393.23ms | tok/sec: 1333290.04 | lr: 0.000233
train: step: 12050 | loss: 3.1398 | norm: 0.3456 | dt: 392.27ms | tok/sec: 1336546.88 | lr: 0.000233
train: step: 12051 | loss: 3.0376 | norm: 0.3700 | dt: 391.09ms | tok/sec: 1340595.63 | lr: 0.000233
train: step: 12052 | loss: 3.2244 | norm: 0.3282 | dt: 390.87ms | tok/sec: 1341352.85 | lr: 0.000233
train: step: 12053 | loss: 3.0848 | norm: 0.3471 | dt: 390.84ms | tok/sec: 1341442.04 | lr: 0.000232
train: step: 12054 | loss: 3.1093 | norm: 0.3679 | dt: 392.02ms | tok/sec: 1337400.38 | lr: 0.000232
train: step: 12055 | loss: 3.1105 | norm: 0.3121 | dt: 394.65ms | tok/sec: 1328478.16 | lr: 0.000232
train: step: 12056 | loss: 3.1517 | norm: 0.3923 | dt: 393.38ms | tok/sec: 1332782.56 | lr: 0.000232
train: step: 12057 | loss: 3.2215 | norm: 0.5106 | dt: 392.81ms | tok/sec: 1334715.94 | lr: 0.000232
train: step: 12058 | loss: 3.1331 | norm: 0.3721 | dt: 392.52ms | tok/sec: 1335700.15 | lr: 0.000232
train: step: 12059 | loss: 3.1142 | norm: 0.3920 | dt: 397.43ms | tok/sec: 1319199.19 | lr: 0.000232
train: step: 12060 | loss: 3.1238 | norm: 0.5456 | dt: 392.71ms | tok/sec: 1335040.06 | lr: 0.000232
train: step: 12061 | loss: 3.2357 | norm: 0.3326 | dt: 393.08ms | tok/sec: 1333780.91 | lr: 0.000232
train: step: 12062 | loss: 3.1467 | norm: 0.3729 | dt: 392.97ms | tok/sec: 1334159.62 | lr: 0.000232
train: step: 12063 | loss: 3.2125 | norm: 0.3283 | dt: 392.35ms | tok/sec: 1336265.06 | lr: 0.000232
train: step: 12064 | loss: 3.1060 | norm: 0.2984 | dt: 391.69ms | tok/sec: 1338536.83 | lr: 0.000232
train: step: 12065 | loss: 3.2793 | norm: 0.3047 | dt: 391.35ms | tok/sec: 1339683.36 | lr: 0.000232
train: step: 12066 | loss: 3.1442 | norm: 0.3002 | dt: 391.56ms | tok/sec: 1338983.46 | lr: 0.000232
train: step: 12067 | loss: 3.1775 | norm: 0.2700 | dt: 391.79ms | tok/sec: 1338197.16 | lr: 0.000232
train: step: 12068 | loss: 3.1054 | norm: 0.3316 | dt: 390.44ms | tok/sec: 1342804.26 | lr: 0.000232
train: step: 12069 | loss: 3.0642 | norm: 0.3043 | dt: 395.73ms | tok/sec: 1324849.28 | lr: 0.000232
train: step: 12070 | loss: 2.9296 | norm: 0.3800 | dt: 395.42ms | tok/sec: 1325913.32 | lr: 0.000232
train: step: 12071 | loss: 3.0892 | norm: 0.2716 | dt: 392.29ms | tok/sec: 1336466.46 | lr: 0.000232
train: step: 12072 | loss: 3.1853 | norm: 0.4164 | dt: 396.52ms | tok/sec: 1322238.78 | lr: 0.000232
train: step: 12073 | loss: 3.0332 | norm: 0.2903 | dt: 394.52ms | tok/sec: 1328934.98 | lr: 0.000232
train: step: 12074 | loss: 3.1726 | norm: 0.3406 | dt: 391.93ms | tok/sec: 1337707.91 | lr: 0.000232
train: step: 12075 | loss: 3.2712 | norm: 0.2765 | dt: 391.19ms | tok/sec: 1340237.76 | lr: 0.000232
train: step: 12076 | loss: 3.0622 | norm: 0.3646 | dt: 391.81ms | tok/sec: 1338105.14 | lr: 0.000232
train: step: 12077 | loss: 3.1899 | norm: 0.2705 | dt: 393.24ms | tok/sec: 1333256.89 | lr: 0.000231
train: step: 12078 | loss: 3.0618 | norm: 0.3170 | dt: 390.97ms | tok/sec: 1340998.67 | lr: 0.000231
train: step: 12079 | loss: 3.3407 | norm: 0.2883 | dt: 391.85ms | tok/sec: 1337992.79 | lr: 0.000231
train: step: 12080 | loss: 3.0721 | norm: 0.4478 | dt: 392.38ms | tok/sec: 1336174.12 | lr: 0.000231
train: step: 12081 | loss: 3.1213 | norm: 0.3724 | dt: 392.01ms | tok/sec: 1337419.90 | lr: 0.000231
train: step: 12082 | loss: 3.0847 | norm: 0.2979 | dt: 391.47ms | tok/sec: 1339280.30 | lr: 0.000231
train: step: 12083 | loss: 3.1912 | norm: 0.3713 | dt: 392.09ms | tok/sec: 1337148.28 | lr: 0.000231
train: step: 12084 | loss: 3.1149 | norm: 0.3515 | dt: 390.85ms | tok/sec: 1341415.04 | lr: 0.000231
train: step: 12085 | loss: 3.6947 | norm: 0.3201 | dt: 391.87ms | tok/sec: 1337921.15 | lr: 0.000231
train: step: 12086 | loss: 3.1195 | norm: 0.3253 | dt: 391.84ms | tok/sec: 1338031.86 | lr: 0.000231
train: step: 12087 | loss: 3.2134 | norm: 0.3054 | dt: 391.59ms | tok/sec: 1338866.89 | lr: 0.000231
train: step: 12088 | loss: 3.0493 | norm: 0.3262 | dt: 392.01ms | tok/sec: 1337421.53 | lr: 0.000231
train: step: 12089 | loss: 3.0670 | norm: 0.2954 | dt: 391.16ms | tok/sec: 1340356.21 | lr: 0.000231
train: step: 12090 | loss: 3.0307 | norm: 0.4085 | dt: 391.68ms | tok/sec: 1338572.68 | lr: 0.000231
train: step: 12091 | loss: 3.2019 | norm: 0.3601 | dt: 392.37ms | tok/sec: 1336218.78 | lr: 0.000231
train: step: 12092 | loss: 3.2117 | norm: 0.3188 | dt: 391.85ms | tok/sec: 1337976.50 | lr: 0.000231
train: step: 12093 | loss: 3.2026 | norm: 0.3814 | dt: 392.81ms | tok/sec: 1334713.51 | lr: 0.000231
train: step: 12094 | loss: 3.0858 | norm: 0.3275 | dt: 391.19ms | tok/sec: 1340229.60 | lr: 0.000231
