val: step: 0 | loss: 10.9671
hellaswag: accuracy: 0.1840 | total: 2000 | correct: 368
hellaswag: accuracy: 0.1840 | total: 2000 | correct: 368
hellaswag: accuracy: 0.1840 | total: 2000 | correct: 368
hellaswag: accuracy: 0.1840 | total: 2000 | correct: 368
train: step: 0 | loss: 10.9773 | norm: 6.0355 | dt: 63077.40ms | tok/sec: 8311.82 | lr: 0.000001
train: step: 446 | loss: 5.5054 | norm: 0.7736 | dt: 390.00ms | tok/sec: 1344312.23 | lr: 0.000375
train: step: 447 | loss: 5.4682 | norm: 0.8446 | dt: 389.94ms | tok/sec: 1344545.66 | lr: 0.000376
train: step: 448 | loss: 5.4882 | norm: 0.8382 | dt: 389.61ms | tok/sec: 1345678.64 | lr: 0.000377
train: step: 449 | loss: 5.5425 | norm: 0.6381 | dt: 390.82ms | tok/sec: 1341500.14 | lr: 0.000378
train: step: 450 | loss: 5.4881 | norm: 0.7606 | dt: 390.60ms | tok/sec: 1342250.19 | lr: 0.000378
train: step: 451 | loss: 5.3830 | norm: 0.9390 | dt: 390.31ms | tok/sec: 1343257.03 | lr: 0.000379
train: step: 452 | loss: 5.5372 | norm: 1.0224 | dt: 390.42ms | tok/sec: 1342896.92 | lr: 0.000380
train: step: 453 | loss: 5.4080 | norm: 0.9005 | dt: 390.48ms | tok/sec: 1342685.38 | lr: 0.000381
train: step: 454 | loss: 5.4787 | norm: 0.8356 | dt: 390.75ms | tok/sec: 1341749.79 | lr: 0.000382
train: step: 455 | loss: 5.3579 | norm: 1.0330 | dt: 390.84ms | tok/sec: 1341432.22 | lr: 0.000383
train: step: 456 | loss: 5.4215 | norm: 1.0847 | dt: 392.47ms | tok/sec: 1335877.85 | lr: 0.000383
train: step: 457 | loss: 5.3629 | norm: 0.8619 | dt: 390.43ms | tok/sec: 1342862.48 | lr: 0.000384
train: step: 458 | loss: 5.4719 | norm: 1.1165 | dt: 390.06ms | tok/sec: 1344138.03 | lr: 0.000385
train: step: 459 | loss: 5.3935 | norm: 1.2311 | dt: 391.26ms | tok/sec: 1339992.76 | lr: 0.000386
train: step: 460 | loss: 5.3108 | norm: 0.8570 | dt: 390.91ms | tok/sec: 1341191.69 | lr: 0.000387
train: step: 461 | loss: 5.2570 | norm: 1.0613 | dt: 390.22ms | tok/sec: 1343573.83 | lr: 0.000388
train: step: 462 | loss: 5.4410 | norm: 1.0105 | dt: 389.84ms | tok/sec: 1344866.36 | lr: 0.000389
train: step: 463 | loss: 5.3416 | norm: 1.0026 | dt: 390.28ms | tok/sec: 1343371.92 | lr: 0.000389
train: step: 464 | loss: 5.3527 | norm: 1.1500 | dt: 389.72ms | tok/sec: 1345308.18 | lr: 0.000390
train: step: 465 | loss: 5.3328 | norm: 0.9900 | dt: 393.47ms | tok/sec: 1332466.80 | lr: 0.000391
train: step: 466 | loss: 5.3396 | norm: 1.2424 | dt: 394.41ms | tok/sec: 1329306.12 | lr: 0.000392
train: step: 467 | loss: 5.3767 | norm: 1.0660 | dt: 394.05ms | tok/sec: 1330515.78 | lr: 0.000393
train: step: 468 | loss: 5.3522 | norm: 1.2016 | dt: 391.96ms | tok/sec: 1337593.18 | lr: 0.000394
train: step: 469 | loss: 5.3994 | norm: 0.9468 | dt: 389.90ms | tok/sec: 1344671.46 | lr: 0.000394
train: step: 470 | loss: 5.4420 | norm: 1.1382 | dt: 392.20ms | tok/sec: 1336795.50 | lr: 0.000395
train: step: 471 | loss: 5.5978 | norm: 1.0880 | dt: 391.57ms | tok/sec: 1338934.55 | lr: 0.000396
train: step: 472 | loss: 5.5039 | norm: 1.1524 | dt: 392.05ms | tok/sec: 1337308.48 | lr: 0.000397
train: step: 473 | loss: 5.4676 | norm: 1.0700 | dt: 390.84ms | tok/sec: 1341426.49 | lr: 0.000398
train: step: 474 | loss: 5.4604 | norm: 1.1299 | dt: 390.13ms | tok/sec: 1343897.34 | lr: 0.000399
train: step: 475 | loss: 5.5088 | norm: 1.1773 | dt: 390.33ms | tok/sec: 1343176.63 | lr: 0.000399
train: step: 476 | loss: 5.5010 | norm: 1.0912 | dt: 389.93ms | tok/sec: 1344557.17 | lr: 0.000400
train: step: 477 | loss: 5.4487 | norm: 1.0177 | dt: 389.87ms | tok/sec: 1344772.60 | lr: 0.000401
train: step: 478 | loss: 5.4101 | norm: 0.8716 | dt: 390.35ms | tok/sec: 1343108.54 | lr: 0.000402
train: step: 479 | loss: 5.4453 | norm: 0.9407 | dt: 390.07ms | tok/sec: 1344094.49 | lr: 0.000403
train: step: 480 | loss: 5.5123 | norm: 1.0082 | dt: 390.60ms | tok/sec: 1342279.69 | lr: 0.000404
train: step: 481 | loss: 5.5030 | norm: 0.8143 | dt: 389.85ms | tok/sec: 1344828.52 | lr: 0.000404
train: step: 482 | loss: 5.4764 | norm: 0.8096 | dt: 390.41ms | tok/sec: 1342919.07 | lr: 0.000405
train: step: 483 | loss: 5.3412 | norm: 0.7820 | dt: 390.01ms | tok/sec: 1344283.47 | lr: 0.000406
train: step: 484 | loss: 5.3598 | norm: 0.7804 | dt: 390.76ms | tok/sec: 1341720.32 | lr: 0.000407
train: step: 485 | loss: 5.3286 | norm: 0.8441 | dt: 390.38ms | tok/sec: 1343033.07 | lr: 0.000408
train: step: 486 | loss: 5.4642 | norm: 0.7727 | dt: 390.45ms | tok/sec: 1342781.30 | lr: 0.000409
train: step: 487 | loss: 5.3518 | norm: 1.0465 | dt: 390.66ms | tok/sec: 1342067.52 | lr: 0.000410
train: step: 488 | loss: 5.3760 | norm: 1.1777 | dt: 390.17ms | tok/sec: 1343744.60 | lr: 0.000410
train: step: 489 | loss: 5.4473 | norm: 1.0614 | dt: 391.20ms | tok/sec: 1340220.61 | lr: 0.000411
train: step: 490 | loss: 5.2497 | norm: 0.8622 | dt: 389.29ms | tok/sec: 1346772.29 | lr: 0.000412
train: step: 491 | loss: 5.2645 | norm: 1.0456 | dt: 389.81ms | tok/sec: 1344997.97 | lr: 0.000413
train: step: 492 | loss: 5.4287 | norm: 1.1042 | dt: 389.72ms | tok/sec: 1345290.07 | lr: 0.000414
train: step: 493 | loss: 5.3247 | norm: 1.1996 | dt: 389.64ms | tok/sec: 1345578.18 | lr: 0.000415
train: step: 494 | loss: 5.5289 | norm: 0.9976 | dt: 389.91ms | tok/sec: 1344633.63 | lr: 0.000415
train: step: 495 | loss: 5.4199 | norm: 1.0938 | dt: 389.70ms | tok/sec: 1345371.55 | lr: 0.000416
train: step: 496 | loss: 5.3323 | norm: 1.1702 | dt: 389.43ms | tok/sec: 1346301.48 | lr: 0.000417
train: step: 497 | loss: 5.3738 | norm: 0.8850 | dt: 390.36ms | tok/sec: 1343079.01 | lr: 0.000418
train: step: 498 | loss: 5.3362 | norm: 0.9048 | dt: 390.78ms | tok/sec: 1341639.28 | lr: 0.000419
train: step: 499 | loss: 5.3159 | norm: 1.1040 | dt: 389.89ms | tok/sec: 1344703.52 | lr: 0.000420
val: step: 500 | loss: 5.2967
hellaswag: accuracy: 0.2680 | total: 2000 | correct: 536
hellaswag: accuracy: 0.2680 | total: 2000 | correct: 536
hellaswag: accuracy: 0.2680 | total: 2000 | correct: 536
hellaswag: accuracy: 0.2680 | total: 2000 | correct: 536
train: step: 500 | loss: 5.3881 | norm: 1.1214 | dt: 5212.32ms | tok/sec: 100586.32 | lr: 0.000420
train: step: 501 | loss: 5.2717 | norm: 0.9856 | dt: 390.43ms | tok/sec: 1342844.44 | lr: 0.000421
train: step: 502 | loss: 5.3022 | norm: 0.9783 | dt: 399.08ms | tok/sec: 1313741.48 | lr: 0.000422
train: step: 503 | loss: 5.2311 | norm: 1.1516 | dt: 392.30ms | tok/sec: 1336450.22 | lr: 0.000423
train: step: 504 | loss: 5.1136 | norm: 1.0116 | dt: 395.03ms | tok/sec: 1327208.12 | lr: 0.000424
train: step: 505 | loss: 5.3740 | norm: 0.9146 | dt: 392.63ms | tok/sec: 1335316.50 | lr: 0.000425
train: step: 506 | loss: 5.1520 | norm: 0.8996 | dt: 392.28ms | tok/sec: 1336520.89 | lr: 0.000425
train: step: 507 | loss: 5.1597 | norm: 0.8244 | dt: 391.04ms | tok/sec: 1340736.22 | lr: 0.000426
train: step: 508 | loss: 5.3134 | norm: 0.9491 | dt: 390.90ms | tok/sec: 1341235.04 | lr: 0.000427
train: step: 509 | loss: 5.1954 | norm: 1.0453 | dt: 390.31ms | tok/sec: 1343261.14 | lr: 0.000428
train: step: 510 | loss: 5.2062 | norm: 0.8863 | dt: 390.43ms | tok/sec: 1342860.84 | lr: 0.000429
train: step: 511 | loss: 5.1028 | norm: 1.0417 | dt: 391.17ms | tok/sec: 1340317.82 | lr: 0.000430
train: step: 512 | loss: 5.2859 | norm: 1.0177 | dt: 390.34ms | tok/sec: 1343142.99 | lr: 0.000430
train: step: 513 | loss: 5.2200 | norm: 1.1982 | dt: 389.48ms | tok/sec: 1346107.81 | lr: 0.000431
train: step: 514 | loss: 5.1527 | norm: 1.0177 | dt: 389.41ms | tok/sec: 1346366.60 | lr: 0.000432
train: step: 515 | loss: 5.2593 | norm: 0.8441 | dt: 389.79ms | tok/sec: 1345058.02 | lr: 0.000433
train: step: 516 | loss: 5.4147 | norm: 0.9998 | dt: 389.17ms | tok/sec: 1347185.65 | lr: 0.000434
train: step: 517 | loss: 5.3958 | norm: 1.0899 | dt: 390.57ms | tok/sec: 1342353.43 | lr: 0.000435
train: step: 518 | loss: 5.3523 | norm: 1.1082 | dt: 389.43ms | tok/sec: 1346295.71 | lr: 0.000436
train: step: 519 | loss: 5.4696 | norm: 1.0863 | dt: 390.00ms | tok/sec: 1344320.45 | lr: 0.000436
train: step: 520 | loss: 5.4046 | norm: 1.0847 | dt: 392.74ms | tok/sec: 1334934.71 | lr: 0.000437
train: step: 521 | loss: 5.3518 | norm: 0.9846 | dt: 393.30ms | tok/sec: 1333038.68 | lr: 0.000438
train: step: 522 | loss: 5.3841 | norm: 0.9615 | dt: 390.24ms | tok/sec: 1343495.03 | lr: 0.000439
train: step: 523 | loss: 5.3247 | norm: 1.0364 | dt: 390.08ms | tok/sec: 1344040.27 | lr: 0.000440
train: step: 524 | loss: 5.3588 | norm: 1.1809 | dt: 390.17ms | tok/sec: 1343733.10 | lr: 0.000441
train: step: 525 | loss: 5.4871 | norm: 0.9101 | dt: 389.96ms | tok/sec: 1344478.25 | lr: 0.000441
train: step: 526 | loss: 5.3086 | norm: 0.8262 | dt: 388.93ms | tok/sec: 1348010.65 | lr: 0.000442
train: step: 527 | loss: 5.3029 | norm: 0.7728 | dt: 390.31ms | tok/sec: 1343266.06 | lr: 0.000443
train: step: 528 | loss: 5.2477 | norm: 0.7292 | dt: 390.73ms | tok/sec: 1341822.66 | lr: 0.000444
train: step: 529 | loss: 5.3381 | norm: 0.8508 | dt: 390.34ms | tok/sec: 1343165.96 | lr: 0.000445
train: step: 530 | loss: 5.2839 | norm: 0.8678 | dt: 390.02ms | tok/sec: 1344249.77 | lr: 0.000446
train: step: 531 | loss: 5.2903 | norm: 0.8452 | dt: 389.59ms | tok/sec: 1345730.52 | lr: 0.000446
train: step: 532 | loss: 5.3223 | norm: 1.0636 | dt: 389.72ms | tok/sec: 1345297.48 | lr: 0.000447
train: step: 533 | loss: 5.2559 | norm: 1.3745 | dt: 389.82ms | tok/sec: 1344964.24 | lr: 0.000448
train: step: 534 | loss: 5.2491 | norm: 0.9865 | dt: 389.56ms | tok/sec: 1345858.18 | lr: 0.000449
train: step: 535 | loss: 5.2348 | norm: 1.1471 | dt: 390.47ms | tok/sec: 1342723.09 | lr: 0.000450
train: step: 536 | loss: 5.2348 | norm: 0.9480 | dt: 390.01ms | tok/sec: 1344279.36 | lr: 0.000451
train: step: 537 | loss: 5.2132 | norm: 1.0324 | dt: 391.38ms | tok/sec: 1339596.86 | lr: 0.000451
train: step: 538 | loss: 5.2048 | norm: 0.8732 | dt: 390.02ms | tok/sec: 1344249.77 | lr: 0.000452
train: step: 539 | loss: 5.2130 | norm: 1.0351 | dt: 391.46ms | tok/sec: 1339317.82 | lr: 0.000453
train: step: 540 | loss: 5.1591 | norm: 0.8902 | dt: 391.51ms | tok/sec: 1339131.05 | lr: 0.000454
train: step: 541 | loss: 5.2342 | norm: 0.8568 | dt: 390.42ms | tok/sec: 1342875.60 | lr: 0.000455
train: step: 542 | loss: 5.2433 | norm: 0.9711 | dt: 389.40ms | tok/sec: 1346406.17 | lr: 0.000456
train: step: 543 | loss: 5.1707 | norm: 0.9110 | dt: 389.46ms | tok/sec: 1346183.62 | lr: 0.000457
train: step: 544 | loss: 5.2490 | norm: 0.8296 | dt: 390.12ms | tok/sec: 1343913.77 | lr: 0.000457
train: step: 545 | loss: 5.2170 | norm: 0.9724 | dt: 389.51ms | tok/sec: 1346003.99 | lr: 0.000458
train: step: 546 | loss: 5.3128 | norm: 1.0905 | dt: 389.46ms | tok/sec: 1346178.68 | lr: 0.000459
train: step: 547 | loss: 5.1674 | norm: 0.8096 | dt: 391.07ms | tok/sec: 1340638.13 | lr: 0.000460
train: step: 548 | loss: 5.2324 | norm: 0.8722 | dt: 390.31ms | tok/sec: 1343270.98 | lr: 0.000461
train: step: 549 | loss: 5.1498 | norm: 0.9595 | dt: 390.49ms | tok/sec: 1342627.17 | lr: 0.000462
train: step: 550 | loss: 5.0510 | norm: 0.8695 | dt: 390.48ms | tok/sec: 1342691.93 | lr: 0.000462
train: step: 551 | loss: 5.1114 | norm: 0.8594 | dt: 395.19ms | tok/sec: 1326676.45 | lr: 0.000463
train: step: 552 | loss: 5.1153 | norm: 0.9563 | dt: 390.20ms | tok/sec: 1343643.61 | lr: 0.000464
train: step: 553 | loss: 5.2000 | norm: 1.0547 | dt: 390.48ms | tok/sec: 1342664.06 | lr: 0.000465
train: step: 554 | loss: 5.3089 | norm: 1.2189 | dt: 390.88ms | tok/sec: 1341303.76 | lr: 0.000466
train: step: 555 | loss: 5.0917 | norm: 0.9627 | dt: 393.40ms | tok/sec: 1332705.83 | lr: 0.000467
train: step: 556 | loss: 5.1738 | norm: 0.9157 | dt: 390.27ms | tok/sec: 1343403.10 | lr: 0.000467
train: step: 557 | loss: 5.1643 | norm: 0.9510 | dt: 389.19ms | tok/sec: 1347125.40 | lr: 0.000468
train: step: 558 | loss: 5.1206 | norm: 0.9950 | dt: 390.39ms | tok/sec: 1343000.26 | lr: 0.000469
train: step: 559 | loss: 5.0224 | norm: 1.0568 | dt: 390.34ms | tok/sec: 1343172.53 | lr: 0.000470
train: step: 560 | loss: 5.0738 | norm: 1.2065 | dt: 395.57ms | tok/sec: 1325413.04 | lr: 0.000471
train: step: 561 | loss: 5.1183 | norm: 0.9202 | dt: 394.46ms | tok/sec: 1329134.98 | lr: 0.000472
train: step: 562 | loss: 5.1529 | norm: 0.8410 | dt: 394.14ms | tok/sec: 1330205.11 | lr: 0.000472
train: step: 563 | loss: 5.3180 | norm: 1.0120 | dt: 389.86ms | tok/sec: 1344826.88 | lr: 0.000473
train: step: 564 | loss: 5.3905 | norm: 1.0230 | dt: 391.94ms | tok/sec: 1337673.73 | lr: 0.000474
train: step: 565 | loss: 5.2532 | norm: 1.0300 | dt: 392.83ms | tok/sec: 1334639.79 | lr: 0.000475
train: step: 566 | loss: 5.2720 | norm: 0.9055 | dt: 390.15ms | tok/sec: 1343802.90 | lr: 0.000476
train: step: 567 | loss: 5.3497 | norm: 0.8976 | dt: 389.70ms | tok/sec: 1345355.09 | lr: 0.000477
train: step: 568 | loss: 5.1690 | norm: 0.8561 | dt: 390.33ms | tok/sec: 1343189.76 | lr: 0.000477
train: step: 569 | loss: 5.3502 | norm: 0.8796 | dt: 391.46ms | tok/sec: 1339324.35 | lr: 0.000478
train: step: 570 | loss: 5.2770 | norm: 0.8796 | dt: 395.63ms | tok/sec: 1325190.19 | lr: 0.000479
train: step: 571 | loss: 5.2087 | norm: 0.8504 | dt: 1419.46ms | tok/sec: 369358.59 | lr: 0.000480
train: step: 572 | loss: 5.2174 | norm: 0.7868 | dt: 390.45ms | tok/sec: 1342789.50 | lr: 0.000481
train: step: 573 | loss: 5.2378 | norm: 0.9906 | dt: 1406.27ms | tok/sec: 372821.59 | lr: 0.000482
train: step: 574 | loss: 5.0646 | norm: 0.9812 | dt: 389.50ms | tok/sec: 1346041.07 | lr: 0.000483
train: step: 575 | loss: 5.1675 | norm: 0.9203 | dt: 389.14ms | tok/sec: 1347299.55 | lr: 0.000483
train: step: 576 | loss: 5.1530 | norm: 0.9384 | dt: 390.95ms | tok/sec: 1341072.27 | lr: 0.000484
train: step: 577 | loss: 5.1263 | norm: 0.9791 | dt: 389.84ms | tok/sec: 1344886.92 | lr: 0.000485
train: step: 578 | loss: 5.2901 | norm: 0.9727 | dt: 393.41ms | tok/sec: 1332670.29 | lr: 0.000486
train: step: 579 | loss: 5.2011 | norm: 0.8834 | dt: 391.48ms | tok/sec: 1339233.81 | lr: 0.000487
train: step: 580 | loss: 5.1765 | norm: 0.8975 | dt: 390.96ms | tok/sec: 1341016.66 | lr: 0.000488
train: step: 581 | loss: 5.4176 | norm: 0.9947 | dt: 390.58ms | tok/sec: 1342326.39 | lr: 0.000488
train: step: 582 | loss: 5.2799 | norm: 1.0389 | dt: 388.88ms | tok/sec: 1348215.61 | lr: 0.000489
train: step: 583 | loss: 5.0743 | norm: 1.2397 | dt: 389.71ms | tok/sec: 1345314.76 | lr: 0.000490
train: step: 584 | loss: 5.3105 | norm: 0.8498 | dt: 392.06ms | tok/sec: 1337272.70 | lr: 0.000491
train: step: 585 | loss: 5.2227 | norm: 0.7725 | dt: 393.07ms | tok/sec: 1333844.82 | lr: 0.000492
train: step: 586 | loss: 5.0017 | norm: 0.8482 | dt: 389.70ms | tok/sec: 1345347.68 | lr: 0.000493
train: step: 587 | loss: 4.9109 | norm: 0.9813 | dt: 392.55ms | tok/sec: 1335595.49 | lr: 0.000493
train: step: 588 | loss: 5.2041 | norm: 0.8614 | dt: 392.21ms | tok/sec: 1336740.25 | lr: 0.000494
train: step: 589 | loss: 5.0628 | norm: 0.9235 | dt: 390.36ms | tok/sec: 1343083.11 | lr: 0.000495
train: step: 590 | loss: 5.0576 | norm: 1.0052 | dt: 389.71ms | tok/sec: 1345345.21 | lr: 0.000496
train: step: 591 | loss: 4.9998 | norm: 1.0131 | dt: 390.29ms | tok/sec: 1343319.40 | lr: 0.000497
train: step: 592 | loss: 5.1785 | norm: 1.0086 | dt: 390.60ms | tok/sec: 1342252.65 | lr: 0.000498
train: step: 593 | loss: 5.1369 | norm: 1.1120 | dt: 389.62ms | tok/sec: 1345633.35 | lr: 0.000498
train: step: 594 | loss: 5.1383 | norm: 0.8453 | dt: 389.67ms | tok/sec: 1345452.22 | lr: 0.000499
train: step: 595 | loss: 5.0693 | norm: 0.8662 | dt: 389.68ms | tok/sec: 1345435.76 | lr: 0.000500
train: step: 596 | loss: 5.0083 | norm: 0.8919 | dt: 389.48ms | tok/sec: 1346109.46 | lr: 0.000501
train: step: 597 | loss: 5.0306 | norm: 0.8639 | dt: 390.33ms | tok/sec: 1343204.52 | lr: 0.000502
train: step: 598 | loss: 5.0224 | norm: 0.8598 | dt: 389.43ms | tok/sec: 1346305.60 | lr: 0.000503
train: step: 599 | loss: 4.9308 | norm: 0.7789 | dt: 389.71ms | tok/sec: 1345312.29 | lr: 0.000503
train: step: 600 | loss: 4.8984 | norm: 0.7963 | dt: 390.19ms | tok/sec: 1343676.45 | lr: 0.000504
train: step: 601 | loss: 5.0562 | norm: 0.9638 | dt: 390.38ms | tok/sec: 1343006.82 | lr: 0.000505
train: step: 602 | loss: 4.9925 | norm: 0.9371 | dt: 391.14ms | tok/sec: 1340416.67 | lr: 0.000506
train: step: 603 | loss: 5.0387 | norm: 0.8142 | dt: 390.56ms | tok/sec: 1342406.70 | lr: 0.000507
train: step: 604 | loss: 5.0495 | norm: 0.8202 | dt: 391.47ms | tok/sec: 1339277.04 | lr: 0.000508
train: step: 605 | loss: 4.9812 | norm: 0.9429 | dt: 389.83ms | tok/sec: 1344899.26 | lr: 0.000509
train: step: 606 | loss: 5.0290 | norm: 0.9174 | dt: 390.92ms | tok/sec: 1341166.33 | lr: 0.000509
train: step: 607 | loss: 5.0061 | norm: 0.9827 | dt: 389.78ms | tok/sec: 1345086.82 | lr: 0.000510
train: step: 608 | loss: 5.0019 | norm: 1.0122 | dt: 389.79ms | tok/sec: 1345055.55 | lr: 0.000511
train: step: 609 | loss: 5.2091 | norm: 0.9942 | dt: 389.92ms | tok/sec: 1344613.90 | lr: 0.000512
train: step: 610 | loss: 5.1331 | norm: 1.0241 | dt: 389.71ms | tok/sec: 1345323.81 | lr: 0.000513
train: step: 611 | loss: 5.1396 | norm: 1.0913 | dt: 389.50ms | tok/sec: 1346041.89 | lr: 0.000514
train: step: 612 | loss: 5.1052 | norm: 0.9056 | dt: 389.41ms | tok/sec: 1346363.30 | lr: 0.000514
train: step: 613 | loss: 5.1276 | norm: 0.7928 | dt: 390.02ms | tok/sec: 1344274.43 | lr: 0.000515
train: step: 614 | loss: 5.0223 | norm: 0.8438 | dt: 390.34ms | tok/sec: 1343147.91 | lr: 0.000516
train: step: 615 | loss: 5.2571 | norm: 0.8730 | dt: 390.39ms | tok/sec: 1342979.76 | lr: 0.000517
train: step: 616 | loss: 5.0747 | norm: 0.8540 | dt: 390.30ms | tok/sec: 1343306.27 | lr: 0.000518
train: step: 617 | loss: 5.1051 | norm: 0.8917 | dt: 390.61ms | tok/sec: 1342242.82 | lr: 0.000519
train: step: 618 | loss: 5.1375 | norm: 0.9943 | dt: 391.10ms | tok/sec: 1340545.78 | lr: 0.000519
train: step: 619 | loss: 5.1306 | norm: 0.8972 | dt: 390.48ms | tok/sec: 1342685.38 | lr: 0.000520
train: step: 620 | loss: 4.9943 | norm: 0.7607 | dt: 390.86ms | tok/sec: 1341379.85 | lr: 0.000521
train: step: 621 | loss: 5.2769 | norm: 0.7408 | dt: 389.83ms | tok/sec: 1344916.53 | lr: 0.000522
train: step: 622 | loss: 5.0130 | norm: 0.7810 | dt: 390.81ms | tok/sec: 1341542.70 | lr: 0.000523
train: step: 623 | loss: 5.0956 | norm: 1.0304 | dt: 389.64ms | tok/sec: 1345556.78 | lr: 0.000524
train: step: 624 | loss: 5.0398 | norm: 1.0392 | dt: 389.89ms | tok/sec: 1344718.32 | lr: 0.000524
train: step: 625 | loss: 5.0442 | norm: 0.9384 | dt: 391.25ms | tok/sec: 1340019.70 | lr: 0.000525
train: step: 626 | loss: 5.0361 | norm: 0.8664 | dt: 392.12ms | tok/sec: 1337066.98 | lr: 0.000526
train: step: 627 | loss: 5.1443 | norm: 0.9461 | dt: 391.74ms | tok/sec: 1338370.64 | lr: 0.000527
train: step: 628 | loss: 4.8894 | norm: 0.9145 | dt: 391.86ms | tok/sec: 1337949.64 | lr: 0.000528
train: step: 629 | loss: 5.2237 | norm: 0.7963 | dt: 391.46ms | tok/sec: 1339303.14 | lr: 0.000529
train: step: 630 | loss: 5.0000 | norm: 0.7371 | dt: 392.46ms | tok/sec: 1335900.57 | lr: 0.000530
train: step: 631 | loss: 5.0520 | norm: 0.8834 | dt: 391.96ms | tok/sec: 1337594.00 | lr: 0.000530
train: step: 632 | loss: 4.8249 | norm: 1.0652 | dt: 391.92ms | tok/sec: 1337732.32 | lr: 0.000531
train: step: 633 | loss: 4.9794 | norm: 1.0093 | dt: 391.83ms | tok/sec: 1338054.66 | lr: 0.000532
train: step: 634 | loss: 5.0014 | norm: 0.8577 | dt: 392.46ms | tok/sec: 1335906.25 | lr: 0.000533
train: step: 635 | loss: 4.9368 | norm: 0.7252 | dt: 391.50ms | tok/sec: 1339177.54 | lr: 0.000534
train: step: 636 | loss: 4.8717 | norm: 0.7878 | dt: 391.70ms | tok/sec: 1338482.24 | lr: 0.000535
train: step: 637 | loss: 5.1240 | norm: 0.7985 | dt: 392.68ms | tok/sec: 1335164.89 | lr: 0.000535
train: step: 638 | loss: 4.9527 | norm: 0.7268 | dt: 391.50ms | tok/sec: 1339185.69 | lr: 0.000536
train: step: 639 | loss: 4.8586 | norm: 0.7169 | dt: 391.61ms | tok/sec: 1338790.26 | lr: 0.000537
train: step: 640 | loss: 5.0633 | norm: 0.7849 | dt: 391.36ms | tok/sec: 1339645.00 | lr: 0.000538
train: step: 641 | loss: 4.8724 | norm: 0.7929 | dt: 392.35ms | tok/sec: 1336265.87 | lr: 0.000539
train: step: 642 | loss: 4.8715 | norm: 0.7638 | dt: 390.78ms | tok/sec: 1341640.92 | lr: 0.000540
train: step: 643 | loss: 5.0570 | norm: 0.7720 | dt: 391.39ms | tok/sec: 1339557.69 | lr: 0.000540
train: step: 644 | loss: 4.8745 | norm: 0.9398 | dt: 391.54ms | tok/sec: 1339056.85 | lr: 0.000541
train: step: 645 | loss: 4.8990 | norm: 1.1373 | dt: 392.26ms | tok/sec: 1336595.62 | lr: 0.000542
train: step: 646 | loss: 5.1461 | norm: 1.0138 | dt: 391.85ms | tok/sec: 1337973.25 | lr: 0.000543
train: step: 647 | loss: 4.8932 | norm: 0.9161 | dt: 391.49ms | tok/sec: 1339207.71 | lr: 0.000544
train: step: 648 | loss: 4.8896 | norm: 0.8801 | dt: 391.23ms | tok/sec: 1340111.17 | lr: 0.000545
train: step: 649 | loss: 4.9924 | norm: 0.9958 | dt: 392.17ms | tok/sec: 1336883.27 | lr: 0.000545
train: step: 650 | loss: 4.8533 | norm: 1.0604 | dt: 391.81ms | tok/sec: 1338130.38 | lr: 0.000546
train: step: 651 | loss: 4.9595 | norm: 1.0253 | dt: 391.58ms | tok/sec: 1338902.75 | lr: 0.000547
train: step: 652 | loss: 4.7691 | norm: 1.0203 | dt: 392.15ms | tok/sec: 1336955.61 | lr: 0.000548
train: step: 653 | loss: 4.8044 | norm: 1.0401 | dt: 392.07ms | tok/sec: 1337246.67 | lr: 0.000549
train: step: 654 | loss: 4.7697 | norm: 0.9092 | dt: 391.37ms | tok/sec: 1339616.44 | lr: 0.000550
train: step: 655 | loss: 4.9689 | norm: 0.9981 | dt: 392.77ms | tok/sec: 1334857.72 | lr: 0.000550
train: step: 656 | loss: 4.9529 | norm: 1.1057 | dt: 392.05ms | tok/sec: 1337298.72 | lr: 0.000551
train: step: 657 | loss: 4.9739 | norm: 1.2182 | dt: 392.74ms | tok/sec: 1334957.40 | lr: 0.000552
train: step: 658 | loss: 5.0031 | norm: 0.8614 | dt: 392.87ms | tok/sec: 1334495.62 | lr: 0.000553
train: step: 659 | loss: 4.9622 | norm: 0.8466 | dt: 392.03ms | tok/sec: 1337369.48 | lr: 0.000554
train: step: 660 | loss: 5.1044 | norm: 0.8007 | dt: 392.18ms | tok/sec: 1336856.45 | lr: 0.000555
train: step: 661 | loss: 5.1265 | norm: 0.6872 | dt: 392.93ms | tok/sec: 1334302.10 | lr: 0.000556
train: step: 662 | loss: 4.9331 | norm: 0.7507 | dt: 392.30ms | tok/sec: 1336440.47 | lr: 0.000556
train: step: 663 | loss: 4.9424 | norm: 0.7262 | dt: 391.68ms | tok/sec: 1338575.12 | lr: 0.000557
train: step: 664 | loss: 5.0248 | norm: 0.6738 | dt: 392.53ms | tok/sec: 1335649.03 | lr: 0.000558
train: step: 665 | loss: 5.0452 | norm: 0.6207 | dt: 392.50ms | tok/sec: 1335764.24 | lr: 0.000559
train: step: 666 | loss: 5.0164 | norm: 0.6039 | dt: 393.83ms | tok/sec: 1331239.89 | lr: 0.000560
train: step: 667 | loss: 5.1034 | norm: 0.7001 | dt: 391.60ms | tok/sec: 1338821.24 | lr: 0.000561
train: step: 668 | loss: 4.8926 | norm: 0.8255 | dt: 391.73ms | tok/sec: 1338407.29 | lr: 0.000561
